"","TreeID","TreeLocationID","TreeVarietyID","TreeSourceID","RootVarietyID","TreeDeath","TreeDeathDate","TreePlantDate","TreeEndDate","Transplant","TransplantedFromID","Column","Row","Latitude","Longitude","HillTop","Slope","Valley","ElevationFt","OrchardMixtureID","TreeVarietyName","Pollinator","EventType.x","ToppedDate","EventType.y","BurrCountYear2019","EventType","BurrCountYear2020"
"2940",2154,740,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",100,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"2941",2155,741,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",101,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"2942",2156,742,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",102,NA,NA,0,0,0,NA,1,"Colossal",0,"Topped",2019-06-19,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2943",2157,743,1,1,1,1,2018-05-12,2016-05-12,NA,0,NA,"F",103,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2944",2158,744,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",104,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2945",2159,745,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",105,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2946",2160,746,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",106,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"2947",2161,748,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",108,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2948",2162,751,1,1,1,1,2016-09-01,2016-05-12,NA,0,NA,"F",111,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2949",2163,756,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",116,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 2",2019-09-30,"Burr 0",2020-09-30
"2950",2164,758,1,1,1,1,2016-09-01,2016-05-12,NA,0,NA,"F",118,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2951",2165,759,1,1,1,0,NA,2016-05-12,NA,0,NA,"F",119,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"2952",2166,770,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",2,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2953",2168,772,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",4,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2954",2169,773,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",5,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2955",2170,774,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",6,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"2956",2171,780,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",12,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 2",2020-09-30
"2957",2172,781,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",13,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2958",2173,782,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",14,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 2",2020-09-30
"2959",2174,783,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",15,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"2960",2175,784,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",16,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2961",2176,785,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",17,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2962",2177,787,2,1,1,1,2016-09-01,2016-05-12,NA,0,NA,"G",19,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2963",2178,789,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",21,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2964",2180,791,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",23,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2965",2181,792,2,1,1,1,2016-05-12,2016-05-12,NA,0,NA,"G",24,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2966",2184,794,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",26,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2967",2185,795,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",27,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2968",2186,796,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",28,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2969",2187,797,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",29,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2970",2189,800,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",32,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 1",2020-09-30
"2971",2190,801,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",33,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,NA,NA,"Burr 0",2020-09-30
"2972",2191,802,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",34,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2973",2192,804,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",36,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2974",2193,806,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",38,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2975",2194,807,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",39,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2976",2197,811,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",43,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2977",2199,813,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",45,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2978",2200,815,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",47,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2979",2201,816,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",48,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2980",2202,817,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",49,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2981",2203,818,2,1,1,1,2016-05-12,2016-05-12,NA,0,NA,"G",50,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2982",2205,819,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",51,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2983",2206,821,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",53,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"2984",2207,822,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",54,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2985",2208,823,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",55,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2986",2209,824,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",56,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2987",2210,825,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",57,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2988",2211,827,2,1,1,1,2016-09-01,2016-05-12,NA,0,NA,"G",59,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2989",2212,828,2,1,1,1,2019-06-12,2016-05-12,NA,0,NA,"G",60,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"2990",2213,829,2,1,1,1,2019-07-01,2016-05-12,NA,0,NA,"G",61,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"2991",2214,830,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",62,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"2992",2217,834,2,1,1,1,2017-09-01,2016-05-12,NA,0,NA,"G",66,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 1",2019-09-30,"Burr 0",2020-09-30
"2993",2218,835,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",67,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2994",2219,836,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",68,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"2995",2220,837,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",69,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2996",2221,839,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",71,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2997",2222,840,2,1,1,1,2017-09-01,2016-05-12,NA,0,NA,"G",72,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2998",2223,843,2,1,1,1,2018-05-12,2016-05-12,NA,0,NA,"G",75,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"2999",2224,844,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",76,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 0",2020-09-30
"3000",2225,845,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",77,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 2",2020-09-30
"3001",2226,846,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",78,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"3002",2227,850,2,1,1,0,NA,2016-05-12,NA,0,NA,"G",82,NA,NA,0,0,0,NA,1,"Bouche de Betizac",0,NA,NA,"Burr 0",2019-09-30,"Burr 1",2020-09-30
"3003",3540,2817,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",1,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3004",3541,2818,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",2,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3005",3542,2819,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",3,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3006",3543,2820,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",4,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3007",3544,2821,1,1,1,1,2017-09-01,2017-05-12,NA,0,NA,"W",5,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3008",3545,2822,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",6,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3009",3546,2823,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",7,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3010",3547,2824,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",8,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3011",3548,2825,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",9,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3012",3549,2826,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",10,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3013",3550,2827,1,1,1,1,2017-09-01,2017-05-12,NA,0,NA,"W",11,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3014",3551,2828,1,1,1,1,2017-09-01,2017-05-12,NA,0,NA,"W",12,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3015",3552,2829,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",13,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3016",3553,2830,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",14,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3017",3554,2831,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",15,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3018",3555,2832,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",16,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3019",3556,2833,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",17,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3020",3557,2834,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",18,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3021",3558,2835,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",19,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3022",3559,2836,1,1,1,1,2017-09-01,2017-05-12,NA,0,NA,"W",20,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3023",3560,2837,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",21,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3024",3561,2838,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",22,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3025",3562,2839,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",23,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3026",3563,2840,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",24,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3027",3564,2841,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",25,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3028",3565,2842,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",26,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3029",3566,2843,1,1,1,1,2019-06-12,2017-05-12,NA,0,NA,"W",27,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3030",3567,2844,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",28,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3031",3568,2845,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",29,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3032",3569,2846,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",30,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3033",3570,2847,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",31,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3034",3571,2848,1,1,1,1,2017-09-01,2017-05-12,NA,0,NA,"W",32,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3035",3572,2849,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",33,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3036",3573,2850,1,1,1,1,2017-05-12,2017-05-12,NA,0,NA,"W",34,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3037",3574,2851,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",35,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3038",3575,2852,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",36,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3039",3576,2853,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",37,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3040",3577,2854,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",38,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3041",3578,2855,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",39,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 1",2019-09-30,NA,NA
"3042",3579,2856,1,1,1,1,2019-07-01,2017-05-12,NA,0,NA,"W",40,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3043",3580,2857,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",41,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3044",3581,2858,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",42,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3045",3582,2859,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",43,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3046",3583,2860,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",44,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3047",3584,2861,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",45,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3048",3585,2862,1,1,1,1,2017-09-01,2017-05-12,NA,0,NA,"W",46,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3049",3586,2863,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",47,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3050",3587,2864,1,1,1,1,2019-07-01,2017-05-12,NA,0,NA,"W",48,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3051",3588,2865,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",49,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3052",3589,2866,1,1,1,0,NA,2017-05-12,NA,0,NA,"W",50,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
"3053",3590,2867,1,1,1,1,2018-05-12,2017-05-12,NA,0,NA,"W",51,NA,NA,0,0,0,NA,1,"Colossal",0,NA,NA,"Burr 0",2019-09-30,NA,NA
